timestamp,scenario,model_label,model_path,runtime,execution,temperature,n_predict,ctx,prompt_id,task_type,repeat,prompt,expected,reference_for_bertscore,output,exact_match,accuracy,keyword_overlap_discursive,wall_time_seconds,load_time_ms,prompt_eval_time_ms,prompt_tokens,prompt_tokens_per_second,eval_time_ms,eval_runs,generation_tokens_per_second,total_inference_latency_ms,ttft_warm_estimate_ms,ttft_cold_estimate_ms,timeout,return_code,raw_log_file
2025-09-24T12:26:49.166599,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,mcq_001,closed,2,"Choose A, B, C or D. Which one is a mammal? A) Shark B) Dolphin C) Eagle D) Lizard. Answer only with the letter.",B,B,B,1,1,,120.4737,53048.97,61538.32,57,0.93,2812.74,1,0.36,64450.85,64351.06,117400.03,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_mcq_001_run2_20250924_120548.txt
2025-09-24T12:28:59.479232,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,mcq_001,closed,3,"Choose A, B, C or D. Which one is a mammal? A) Shark B) Dolphin C) Eagle D) Lizard. Answer only with the letter.",B,B,B,1,1,,130.2557,77833.32,47713.27,57,1.19,1491.91,1,0.67,49336.26,49205.18,127038.5,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_mcq_001_run3_20250924_120548.txt
2025-09-24T12:30:41.995577,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,mcq_002,closed,1,"Choose A, B, C or D. Which planet is closest to the Sun? A) Earth B) Mars C) Mercury D) Jupiter. Answer only with the letter.",C,C,C,1,1,,102.4643,59718.81,38784.93,57,1.47,759.19,1,1.32,39725.42,39544.12,99262.93,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_mcq_002_run1_20250924_120548.txt
2025-09-24T12:31:59.001823,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,mcq_002,closed,2,"Choose A, B, C or D. Which planet is closest to the Sun? A) Earth B) Mars C) Mercury D) Jupiter. Answer only with the letter.",C,C,C,1,1,,76.9429,37918.88,33790.08,57,1.69,2007.32,1,0.5,35925.75,35797.4,73716.28,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_mcq_002_run2_20250924_120548.txt
2025-09-24T12:33:26.075166,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,mcq_002,closed,3,"Choose A, B, C or D. Which planet is closest to the Sun? A) Earth B) Mars C) Mercury D) Jupiter. Answer only with the letter.",C,C,C,1,1,,86.9968,32927.06,46170.49,57,1.23,4665.98,1,0.21,50958.61,50836.47,83763.53,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_mcq_002_run3_20250924_120548.txt
2025-09-24T12:35:10.763600,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_001,structured,1,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","{""name"": ""Marco"", ""age"": 21}",0,1,,104.5925,60856.25,29635.01,37,1.25,10825.15,13,1.2,40632.83,30467.7138,91323.9638,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_json_001_run1_20250924_120548.txt
2025-09-24T12:36:46.155729,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_001,structured,2,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","{""name"": ""Marco"", ""age"": 21}",0,1,,95.3142,48727.51,34113.79,37,1.08,8864.81,13,1.47,43150.57,34795.6985,83523.2085,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_json_001_run2_20250924_120548.txt
2025-09-24T12:38:34.132406,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_001,structured,3,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","{""name"": ""Marco"", ""age"": 21}",0,1,,107.9188,65893.86,29395.87,37,1.26,9282.3,13,1.4,38847.51,30109.8931,96003.7531,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_json_001_run3_20250924_120548.txt
2025-09-24T12:40:12.658777,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_002,structured,1,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","{""product"": ""keyboard"", ""price"": ""35 euros""}",0,1,,98.4696,54469.22,27851.37,37,1.33,12825.71,14,1.09,40869.7,28767.4921,83236.7121,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_json_002_run1_20250924_120548.txt
2025-09-24T12:41:51.324448,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_002,structured,2,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","{""product"": ""keyboard"", ""price"": ""35 euros""}",0,1,,98.6077,50446.7,35669.39,37,1.04,9383.84,14,1.49,45184.38,36339.6643,86786.3643,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_json_002_run2_20250924_120548.txt
2025-09-24T12:43:45.150704,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_002,structured,3,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","{""product"": ""keyboard"", ""price"": ""35 euros""}",0,1,,113.7701,70050.82,31050.17,37,1.19,9511.24,14,1.47,40717.93,31729.5443,101780.3643,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_json_002_run3_20250924_120548.txt
2025-09-24T12:46:04.457512,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_003,structured,1,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","{""monitorPrice"": 149, ""mousePrice"": 25, ""purchaseDays"": {""monitor"": ""Monday"", ""mouse"": ""Tuesday""}}",0,0,,139.2257,54184.24,46298.57,52,1.12,35454.26,33,0.93,81935.77,47372.9415,101557.1815,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_json_003_run1_20250924_120548.txt
2025-09-24T12:48:06.761846,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_003,structured,2,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","{""monitorPrice"": 149, ""monitorDate"": ""Monday"", ""mousePrice"": 25, ""mouseDate"": ""Tuesday""}",0,0,,122.2256,47471.62,49570.63,52,1.05,21816.04,31,1.42,71571.03,50274.3732,97745.9932,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_json_003_run2_20250924_120548.txt
2025-09-24T12:50:21.236220,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_003,structured,3,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","{""monitorPrice"": 149, ""monitorDate"": ""Monday"", ""mousePrice"": 25, ""mouseDate"": ""Tuesday""}",0,0,,134.3861,64758.95,35161.73,52,1.48,31199.21,31,0.99,66624.69,36168.1561,100927.1061,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_json_003_run3_20250924_120548.txt
2025-09-24T12:52:05.214006,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,class_001,closed,1,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,103.8782,42623.89,46995.08,58,1.23,10876.44,1,0.09,58042.72,57871.52,100495.41,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_class_001_run1_20250924_120548.txt
2025-09-24T12:54:00.488235,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,class_001,closed,2,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,115.1936,57917.9,50117.05,58,1.16,3992.62,1,0.25,54271.78,54109.67,112027.57,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_class_001_run2_20250924_120548.txt
2025-09-24T12:55:51.664573,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,class_001,closed,3,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,111.0878,56646.94,46968.26,58,1.23,4033.77,1,0.25,51233.92,51002.03,107648.97,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_class_001_run3_20250924_120548.txt
2025-09-24T12:57:38.012604,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_001,closed,1,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No,1,1,,106.2679,64059.84,37248.69,55,1.48,1600.53,1,0.62,39050.53,38849.22,102909.06,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_rt_001_run1_20250924_120548.txt
2025-09-24T12:59:25.951449,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_001,closed,2,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No,1,1,,107.8785,70022.35,33386.04,55,1.65,968.77,1,1.03,34538.34,34354.81,104377.16,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_rt_001_run2_20250924_120548.txt
2025-09-24T13:01:21.294446,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_001,closed,3,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No,1,1,,115.285,76245.53,33746.03,55,1.63,1882.11,1,0.53,35793.02,35628.14,111873.67,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_rt_001_run3_20250924_120548.txt
2025-09-24T13:03:26.187884,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_002,closed,1,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,no,0,0,,124.806,80523.14,33510.95,55,1.64,7367.57,1,0.14,41076.6,40878.52,121401.66,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_rt_002_run1_20250924_120548.txt
2025-09-24T13:05:00.946341,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_002,closed,2,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,no,0,0,,94.6862,47622.73,43129.37,55,1.28,724.32,1,1.38,44006.92,43853.69,91476.42,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_rt_002_run2_20250924_120548.txt
2025-09-24T13:07:09.939465,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_002,closed,3,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,No,0,0,,128.9255,66708.82,46587.28,55,1.18,12185.03,1,0.08,58916.19,58772.31,125481.13,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_rt_002_run3_20250924_120548.txt
2025-09-24T13:08:54.298272,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_001,discursive,1,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning is the process of allocating a single core of a CPU to a specific application or process.,,,1.0,104.2957,59463.83,27214.06,34,1.25,14245.31,21,1.47,41651.89,27892.4081,87356.2381,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_disc_001_run1_20250924_120548.txt
2025-09-24T13:10:15.771622,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_001,discursive,2,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning means dedicating a CPU core to a single process to avoid context switching overhead.,,,1.0,81.4168,37697.11,25196.76,34,1.35,15239.08,19,1.25,40621.66,25998.8168,63695.9268,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_disc_001_run2_20250924_120548.txt
2025-09-24T13:11:53.432207,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_001,discursive,3,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the technique of binding a process to a specific CPU core to enhance performance.,,,1.0,97.5718,35425.64,37505.79,34,0.91,21392.21,20,0.93,59105.37,38575.4005,74001.0405,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_disc_001_run3_20250924_120548.txt
2025-09-24T13:13:34.874285,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_002,discursive,1,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency in real-time systems is the time delay between an event's occurrence and its response in a system.,,,1.0,101.3548,53357.52,26313.28,35,1.33,18624.73,22,1.18,45114.69,27159.8586,80517.3786,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_disc_002_run1_20250924_120548.txt
2025-09-24T13:15:16.437661,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_002,discursive,2,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency in real-time systems refers to the time delay between an event's occurrence and its completion in a system.,,,0.5,101.4726,44893.15,37659.62,35,0.93,15556.32,23,1.48,53407.89,38335.9817,83229.1317,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_disc_002_run2_20250924_120548.txt
2025-09-24T13:17:26.518840,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_002,discursive,3,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency in real-time systems refers to the time delay between an event's occurrence and its completion in a system.,,,0.5,129.9964,65783.89,42199.49,35,0.83,18639.16,23,1.23,61015.84,43009.8883,108793.7783,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_disc_002_run3_20250924_120548.txt
2025-09-24T13:19:24.901702,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_003,discursive,1,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference on an embedded board can increase inference latency by competing for limited processing resources, leading to slower data processing and reduced throughput.",,,0.3333,118.3085,50921.31,44266.97,39,0.88,19730.47,26,1.32,64244.73,45025.8342,95947.1442,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_disc_003_run1_20250924_120548.txt
2025-09-24T13:21:36.666478,baseline_cpu_final_temp_05,qwen25_3b,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_003,discursive,2,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board by competing for system resources, leading to slower data processing and increased wait times.",,,0.3333,131.7,77898.8,32271.85,39,1.21,18036.78,26,1.44,50545.8,32965.5723,110864.3723,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_baseline_cpu_final_temp_05_disc_003_run2_20250924_120548.txt
