timestamp,scenario,model_label,model_path,runtime,execution,temperature,n_predict,ctx,prompt_id,task_type,repeat,prompt,expected,reference_for_bertscore,output,exact_match,accuracy,keyword_overlap_discursive,wall_time_seconds,load_time_ms,prompt_eval_time_ms,prompt_tokens,prompt_tokens_per_second,eval_time_ms,eval_runs,generation_tokens_per_second,total_inference_latency_ms,ttft_warm_estimate_ms,ttft_cold_estimate_ms,timeout,return_code,raw_log_file
2025-09-24T13:17:56.766082,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_001,structured,2,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","```json { ""name"": ""Marco"", ""age"": 21 } ```",0,1,,8.887,1065.99,3222.64,37,11.48,2795.61,21,7.51,6040.34,3355.7643,4421.7543,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_json_001_run2_20250924_131554.txt
2025-09-24T13:18:05.614483,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_001,structured,3,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","```json { ""name"": ""Marco"", ""age"": 21 } ```",0,1,,8.8457,1102.37,3233.91,37,11.44,2729.78,21,7.69,5984.76,3363.8995,4466.2695,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_json_001_run3_20250924_131554.txt
2025-09-24T13:18:14.458019,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_002,structured,1,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","```json { ""product"": ""keyboard"", ""price"": 35 } ```",0,1,,8.8409,1068.95,3234.28,37,11.44,2808.94,21,7.48,6065.65,3368.039,4436.989,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_json_002_run1_20250924_131554.txt
2025-09-24T13:18:23.634805,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_002,structured,2,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","```json { ""product"": ""keyboard"", ""price"": 35 } ```",0,1,,9.1739,1161.69,3260.22,37,11.35,2888.66,21,7.27,6170.91,3397.7752,4559.4652,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_json_002_run2_20250924_131554.txt
2025-09-24T13:18:32.591988,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_002,structured,3,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","```json { ""product"": ""keyboard"", ""price"": 35 } ```",0,1,,8.9543,1070.14,3247.19,37,11.39,2909.58,21,7.22,6178.12,3385.7414,4455.8814,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_json_002_run3_20250924_131554.txt
2025-09-24T13:18:47.051549,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_003,structured,1,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","```json { ""monitor"": { ""price"": 149, ""date"": ""Monday"" }, ""mouse"": { ""price"": 25, ""date"": ""Tuesday"" } } ```",0,0,,14.4567,1136.33,4531.93,52,11.47,6915.82,51,7.37,11497.34,4667.5343,5803.8643,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_json_003_run1_20250924_131554.txt
2025-09-24T13:19:01.536523,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_003,structured,2,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","```json { ""monday"": { ""price"": 149, ""amount"": 1 }, ""tuesday"": { ""price"": 25, ""amount"": 1 } } ```",0,0,,14.482,1067.62,4531.36,52,11.48,7092.64,53,7.47,11677.63,4665.1834,5732.8034,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_json_003_run2_20250924_131554.txt
2025-09-24T13:19:15.899309,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,json_003,structured,3,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","```json { ""monday"": { ""price"": 149, ""quantity"": 1 }, ""tuesday"": { ""price"": 25, ""quantity"": 1 } } ```",0,0,,14.3597,1016.7,4510.98,52,11.53,6971.35,53,7.6,11534.57,4642.5149,5659.2149,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_json_003_run3_20250924_131554.txt
2025-09-24T13:19:23.889967,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,class_001,closed,1,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,7.9874,1046.41,5050.31,58,11.48,138.65,1,7.21,5192.66,5188.96,6235.37,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_class_001_run1_20250924_131554.txt
2025-09-24T13:19:32.078656,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,class_001,closed,2,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,Urgent,1,1,,8.1855,1041.12,5058.66,58,11.47,393.89,3,7.62,5457.52,5189.9567,6231.0767,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_class_001_run2_20250924_131554.txt
2025-09-24T13:19:40.018799,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,class_001,closed,3,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,7.937,1054.05,5040.63,58,11.51,132.65,1,7.54,5176.39,5173.28,6227.33,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_class_001_run3_20250924_131554.txt
2025-09-24T13:19:47.849596,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_001,closed,1,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,Yes.,0,0,,7.8276,1033.32,4812.28,55,11.43,263.81,2,7.58,5080.05,4944.185,5977.505,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_rt_001_run1_20250924_131554.txt
2025-09-24T13:19:55.683961,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_001,closed,2,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No,1,1,,7.8309,1153.55,4790.59,55,11.48,134.78,1,7.42,4928.61,4925.37,6078.92,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_rt_001_run2_20250924_131554.txt
2025-09-24T13:20:03.641937,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_001,closed,3,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No.,0,1,,7.9545,1106.38,4803.57,55,11.45,270.27,2,7.4,5077.95,4938.705,6045.085,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_rt_001_run3_20250924_131554.txt
2025-09-24T13:20:11.532888,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_002,closed,1,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,Yes.,0,1,,7.8874,1100.54,4767.1,55,11.54,261.51,2,7.65,5032.58,4897.855,5998.395,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_rt_002_run1_20250924_131554.txt
2025-09-24T13:20:19.502707,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_002,closed,2,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,Yes.,0,1,,7.9663,1124.7,4790.75,55,11.48,263.66,2,7.59,5058.37,4922.58,6047.28,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_rt_002_run2_20250924_131554.txt
2025-09-24T13:20:27.433146,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,rt_002,closed,3,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,No.,0,0,,7.9269,1077.85,4791.58,55,11.48,265.54,2,7.53,5061.09,4924.35,6002.2,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_rt_002_run3_20250924_131554.txt
2025-09-24T13:20:36.199255,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_001,discursive,1,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the process of isolating components to prevent interference and improve performance in a computer system.,,,0.5,8.7624,1085.58,2964.33,34,11.47,2909.46,22,7.56,5896.21,3096.5782,4182.1582,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_disc_001_run1_20250924_131554.txt
2025-09-24T13:20:44.784297,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_001,discursive,2,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the practice of physically connecting pins directly to the CPU to improve performance and efficiency.,,,0.5,8.5812,1108.28,2959.92,34,11.49,2724.91,21,7.71,5706.11,3089.6776,4197.9576,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_disc_001_run2_20250924_131554.txt
2025-09-24T13:20:53.318896,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_001,discursive,3,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the process of physically connecting a processor to a memory or other external device.,,,0.5,8.5309,1125.53,2963.88,34,11.47,2615.1,20,7.65,5600.08,3094.635,4220.165,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_disc_001_run3_20250924_131554.txt
2025-09-24T13:21:04.524199,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_002,discursive,1,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,"Latency in real-time systems refers to the time it takes for information to travel between a sender and a receiver in a real-time system, which is crucial for ensuring smooth and timely communication.",,,0.5,11.2012,1131.31,3076.44,35,11.38,5188.25,38,7.32,8301.98,3212.9729,4344.2829,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_disc_002_run1_20250924_131554.txt
2025-09-24T13:21:14.643599,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_002,discursive,2,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,"Latency in real-time systems refers to the time taken for data to be processed by a system, affecting the system's ability to respond to user requests quickly.",,,0.5,10.1153,1094.99,3046.51,35,11.49,4167.84,32,7.68,7245.69,3176.755,4271.745,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_disc_002_run2_20250924_131554.txt
2025-09-24T13:21:24.529249,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_002,discursive,3,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency in real-time systems refers to the delay between the time a request is sent to the system and the time it is processed or returned.,,,0.5,9.8816,1136.5,3048.41,35,11.48,3875.41,29,7.48,6952.99,3182.0448,4318.5448,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_disc_002_run3_20250924_131554.txt
2025-09-24T13:21:35.220045,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_003,discursive,1,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board due to the need to coordinate multiple processes and threads, which can significantly slow down the processing speed of the CPU.",,,0.3333,10.6866,1054.72,3416.42,39,11.42,4335.53,33,7.61,7784.6,3547.7997,4602.5197,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_disc_003_run1_20250924_131554.txt
2025-09-24T13:21:45.786991,baseline_cpu_final_temp_05,qwen05,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-0.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.5,192,2048,disc_003,discursive,2,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board because it can cause delays in the execution of instructions, which is crucial for efficient processing of data and instructions.",,,0.3333,10.5626,1123.6,3388.73,39,11.51,4202.47,32,7.61,7624.02,3520.0572,4643.6572,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen05_baseline_cpu_final_temp_05_disc_003_run2_20250924_131554.txt
