timestamp,scenario,model_label,model_path,runtime,execution,temperature,n_predict,ctx,prompt_id,task_type,repeat,prompt,expected,reference_for_bertscore,output,exact_match,accuracy,keyword_overlap_discursive,wall_time_seconds,load_time_ms,prompt_eval_time_ms,prompt_tokens,prompt_tokens_per_second,eval_time_ms,eval_runs,generation_tokens_per_second,total_inference_latency_ms,ttft_warm_estimate_ms,ttft_cold_estimate_ms,timeout,return_code,raw_log_file
2025-09-24T12:32:06.944032,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,mcq_001,closed,3,"Choose A, B, C or D. Which one is a mammal? A) Shark B) Dolphin C) Eagle D) Lizard. Answer only with the letter.",B,B,B,1,1,,17.7837,1488.7,14124.82,57,4.04,342.46,1,2.92,14470.19,14467.28,15955.98,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_mcq_001_run3_20250924_122914.txt
2025-09-24T12:32:24.862343,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,mcq_002,closed,1,"Choose A, B, C or D. Which planet is closest to the Sun? A) Earth B) Mars C) Mercury D) Jupiter. Answer only with the letter.",C,C,C,1,1,,17.9151,1594.86,14119.9,57,4.04,343.98,1,2.91,14466.94,14463.88,16058.74,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_mcq_002_run1_20250924_122914.txt
2025-09-24T12:32:42.631039,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,mcq_002,closed,2,"Choose A, B, C or D. Which planet is closest to the Sun? A) Earth B) Mars C) Mercury D) Jupiter. Answer only with the letter.",C,C,C,1,1,,17.7654,1509.94,14126.55,57,4.03,342.03,1,2.92,14471.52,14468.58,15978.52,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_mcq_002_run2_20250924_122914.txt
2025-09-24T12:33:00.424391,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,mcq_002,closed,3,"Choose A, B, C or D. Which planet is closest to the Sun? A) Earth B) Mars C) Mercury D) Jupiter. Answer only with the letter.",C,C,C,1,1,,17.7899,1547.17,14129.98,57,4.03,340.86,1,2.93,14473.75,14470.84,16018.01,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_mcq_002_run3_20250924_122914.txt
2025-09-24T12:33:20.198155,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,json_001,structured,1,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","```json { ""name"": ""Marco"", ""age"": 21 } ```",0,1,,19.7704,1590.51,9173.33,37,4.03,7174.1,21,2.93,16368.64,9514.9538,11105.4638,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_json_001_run1_20250924_122914.txt
2025-09-24T12:33:38.531978,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,json_001,structured,2,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","{ ""name"": ""Marco"", ""age"": 21 }",0,1,,18.3304,1564.83,9180.7,37,4.03,5823.29,17,2.92,15021.41,9523.2465,11088.0765,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_json_001_run2_20250924_122914.txt
2025-09-24T12:33:58.298292,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,json_001,structured,3,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","```json { ""name"": ""Marco"", ""age"": 21 } ```",0,1,,19.7627,1584.67,9176.7,37,4.03,7145.51,21,2.94,16343.51,9516.9624,11101.6324,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_json_001_run3_20250924_122914.txt
2025-09-24T12:34:17.983385,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,json_002,structured,1,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","```json { ""product"": ""keyboard"", ""price"": 35 } ```",0,1,,19.6815,1507.78,9179.29,37,4.03,7152.08,21,2.94,16352.98,9519.8652,11027.6452,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_json_002_run1_20250924_122914.txt
2025-09-24T12:34:37.840816,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,json_002,structured,2,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","```json { ""product"": ""keyboard"", ""price"": 35 } ```",0,1,,19.8538,1594.19,9187.22,37,4.03,7208.76,21,2.91,16418.77,9530.4943,11124.6843,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_json_002_run2_20250924_122914.txt
2025-09-24T12:34:56.302840,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,json_002,structured,3,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","{ ""product"": ""keyboard"", ""price"": 35 }",0,1,,18.4581,1590.34,9174.15,37,4.03,5878.57,17,2.89,15070.15,9519.9482,11110.2882,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_json_002_run3_20250924_122914.txt
2025-09-24T12:35:35.726673,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,json_003,structured,1,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","```json { ""purchase_details"": [ { ""date"": ""Monday"", ""item"": ""monitor"", ""price"": 149 }, { ""date"": ""Tuesday"", ""item"": ""mouse"", ""price"": 25 } ] } ```",0,0,,39.4195,1546.4,12951.6,52,4.01,23088.4,67,2.9,36105.08,13296.203,14842.603,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_json_003_run1_20250924_122914.txt
2025-09-24T12:36:09.738984,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,json_003,structured,2,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","{ ""monday_purchase"": { ""product"": ""monitor"", ""price"": 149 }, ""tuesday_purchase"": { ""product"": ""mouse"", ""price"": 25 } }",0,0,,34.0083,1569.09,12898.38,52,4.03,17696.41,51,2.88,30645.52,13245.3684,14814.4584,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_json_003_run2_20250924_122914.txt
2025-09-24T12:36:40.879748,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,json_003,structured,3,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","{ ""monitor_cost"": 149, ""mouse_cost"": 25, ""purchase_days"": { ""Monday"": ""monitor"", ""Tuesday"": ""mouse"" } }",0,0,,31.1368,1580.45,12920.26,52,4.02,14747.36,43,2.92,27709.87,13263.2219,14843.6719,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_json_003_run3_20250924_122914.txt
2025-09-24T12:36:58.858601,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,class_001,closed,1,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,17.9747,1516.53,14418.79,58,4.02,348.55,1,2.87,14770.42,14767.34,16283.87,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_class_001_run1_20250924_122914.txt
2025-09-24T12:37:16.977755,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,class_001,closed,2,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,18.115,1562.31,14405.64,58,4.03,341.91,1,2.92,14750.77,14747.55,16309.86,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_class_001_run2_20250924_122914.txt
2025-09-24T12:37:34.909435,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,class_001,closed,3,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,17.9275,1484.93,14377.73,58,4.03,346.04,1,2.89,14726.88,14723.77,16208.7,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_class_001_run3_20250924_122914.txt
2025-09-24T12:37:52.286671,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,rt_001,closed,1,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No,1,1,,17.3729,1577.8,13635.5,55,4.03,343.71,1,2.91,13982.27,13979.21,15557.01,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_rt_001_run1_20250924_122914.txt
2025-09-24T12:38:09.847128,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,rt_001,closed,2,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No.,0,1,,17.5561,1498.22,13664.92,55,4.02,685.57,2,2.92,14354.59,14007.705,15505.925,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_rt_001_run2_20250924_122914.txt
2025-09-24T12:38:27.587779,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,rt_001,closed,3,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No.,0,1,,17.7362,1581.07,13638.14,55,4.03,689.76,2,2.9,14331.88,13983.02,15564.09,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_rt_001_run3_20250924_122914.txt
2025-09-24T12:38:44.998088,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,rt_002,closed,1,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,Yes,1,1,,17.4059,1572.41,13647.65,55,4.03,345.0,1,2.9,13995.67,13992.65,15565.06,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_rt_002_run1_20250924_122914.txt
2025-09-24T12:39:02.646098,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,rt_002,closed,2,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,Yes.,0,1,,17.6435,1531.53,13674.47,55,4.02,690.45,2,2.9,14369.01,14019.695,15551.225,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_rt_002_run2_20250924_122914.txt
2025-09-24T12:39:20.345248,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,rt_002,closed,3,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,Yes.,0,1,,17.6944,1559.2,13630.16,55,4.04,680.95,2,2.94,14315.22,13970.635,15529.835,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_rt_002_run3_20250924_122914.txt
2025-09-24T12:39:39.443526,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,disc_001,discursive,1,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the process of physically placing a process or threads exclusively on a specific CPU core.,,,1.0,19.0936,1572.22,8453.47,34,4.02,7200.67,21,2.92,15677.11,8796.359,10368.579,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_disc_001_run1_20250924_122914.txt
2025-09-24T12:39:56.480619,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,disc_001,discursive,2,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to moving processes to specific CPU cores to enhance performance.,,,1.0,17.0322,1589.97,8442.21,34,4.03,5112.43,15,2.93,13570.78,8783.0387,10373.0087,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_disc_001_run2_20250924_122914.txt
2025-09-24T12:40:15.169256,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,disc_001,discursive,3,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning refers to the ability to restrict a process to use a specific set of CPU cores.,,,1.0,18.6837,1566.79,8466.38,34,4.02,6863.84,20,2.91,15351.65,8809.572,10376.362,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_disc_001_run3_20250924_122914.txt
2025-09-24T12:40:33.114765,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,disc_002,discursive,1,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency is the delay or time taken for a real-time task to be completed.,,,0.5,17.9408,1586.2,8702.69,35,4.02,5763.65,17,2.95,14484.57,9041.7282,10627.9282,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_disc_002_run1_20250924_122914.txt
2025-09-24T12:40:52.679847,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,disc_002,discursive,2,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency refers to the delay in time between the triggering of an event and the generation of a system output.,,,0.5,19.5601,1519.1,8697.55,35,4.02,7549.62,22,2.91,16270.95,9040.7145,10559.8145,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_disc_002_run2_20250924_122914.txt
2025-09-24T12:41:09.951089,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,disc_002,discursive,3,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency is the delay in time between input and output in a system.,,,0.5,17.2663,1609.72,8698.26,35,4.02,5129.19,15,2.92,13843.33,9040.206,10649.926,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_disc_002_run3_20250924_122914.txt
2025-09-24T12:41:39.321585,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,disc_003,discursive,1,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board due to limited processing power on the board, causing it to divert resources away from inference tasks. Additionally, overhead in interrupt handling and context switching can introduce delays, further impacting inference speed.",,,0.3333,29.3651,1596.77,9688.87,39,4.03,16164.09,47,2.91,25900.28,10032.7868,11629.5568,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_disc_003_run1_20250924_122914.txt
2025-09-24T12:42:03.865600,baseline_cpu_final_temp_10,qwen15,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-1.5b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,1.0,192,2048,disc_003,discursive,2,Explain in two short sentences why CPU interference can increase inference latency on an embedded board.,cpu cache memory,"CPU interference can increase inference latency because the model shares cores, caches and memory bandwidth with other processes. This contention delays prompt processing and token generation.","CPU interference can increase inference latency on an embedded board by diverting significant processing power, leaving less available for the inference task, thereby prolonging the time required for processing.",,,0.3333,24.5386,1490.9,9682.49,39,4.03,11640.47,34,2.92,21357.09,10024.8568,11515.7568,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen15_baseline_cpu_final_temp_10_disc_003_run2_20250924_122914.txt
