timestamp,scenario,model_label,model_path,runtime,execution,temperature,n_predict,ctx,prompt_id,task_type,repeat,prompt,expected,reference_for_bertscore,output,exact_match,accuracy,keyword_overlap_discursive,wall_time_seconds,load_time_ms,prompt_eval_time_ms,prompt_tokens,prompt_tokens_per_second,eval_time_ms,eval_runs,generation_tokens_per_second,total_inference_latency_ms,ttft_warm_estimate_ms,ttft_cold_estimate_ms,timeout,return_code,raw_log_file
2025-09-24T12:28:47.448208,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,mcq_001,closed,2,"Choose A, B, C or D. Which one is a mammal? A) Shark B) Dolphin C) Eagle D) Lizard. Answer only with the letter.",B,B,B,1,1,,149.7073,73938.98,67731.39,57,0.84,4494.76,1,0.22,72415.67,72226.15,146165.13,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_mcq_001_run2_20250924_120256.txt
2025-09-24T12:31:34.831257,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,mcq_001,closed,3,"Choose A, B, C or D. Which one is a mammal? A) Shark B) Dolphin C) Eagle D) Lizard. Answer only with the letter.",B,B,B,1,1,,167.3135,76679.92,82365.59,57,0.69,5063.75,1,0.2,87558.59,87429.34,164109.26,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_mcq_001_run3_20250924_120256.txt
2025-09-24T12:34:15.921110,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,mcq_002,closed,1,"Choose A, B, C or D. Which planet is closest to the Sun? A) Earth B) Mars C) Mercury D) Jupiter. Answer only with the letter.",C,C,C,1,1,,161.0268,85534.97,70628.18,57,0.81,1377.02,1,0.73,72196.16,72005.2,157540.17,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_mcq_002_run1_20250924_120256.txt
2025-09-24T12:36:28.280244,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,mcq_002,closed,2,"Choose A, B, C or D. Which planet is closest to the Sun? A) Earth B) Mars C) Mercury D) Jupiter. Answer only with the letter.",C,C,C,1,1,,132.2803,40744.77,86190.49,57,0.66,1778.49,1,0.56,88121.74,87968.98,128713.75,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_mcq_002_run2_20250924_120256.txt
2025-09-24T12:39:06.411719,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,mcq_002,closed,3,"Choose A, B, C or D. Which planet is closest to the Sun? A) Earth B) Mars C) Mercury D) Jupiter. Answer only with the letter.",C,C,C,1,1,,158.0414,74974.77,76607.88,57,0.74,2808.92,1,0.36,79634.5,79416.8,154391.57,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_mcq_002_run3_20250924_120256.txt
2025-09-24T12:41:47.206268,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,json_001,structured,1,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","{""name"": ""Marco"", ""age"": 21}",0,1,,160.7085,83931.53,51773.96,37,0.71,21545.36,13,0.6,73471.59,53431.2954,137362.8254,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_json_001_run1_20250924_120256.txt
2025-09-24T12:44:02.316023,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,json_001,structured,2,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","{""name"": ""Marco"", ""age"": 21}",0,1,,135.02,60165.97,48819.83,37,0.76,22533.79,13,0.58,71531.38,50553.1985,110719.1685,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_json_001_run2_20250924_120256.txt
2025-09-24T12:46:05.230912,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,json_001,structured,3,Extract name and age as JSON only: Marco is 21 years old.,Marco 21,"{""name"":""Marco"",""age"":21}","{""name"": ""Marco"", ""age"": 21}",0,1,,122.8327,43263.81,55981.28,37,0.66,20222.7,13,0.64,76373.35,57536.8723,100800.6823,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_json_001_run3_20250924_120256.txt
2025-09-24T12:48:16.288252,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,json_002,structured,1,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","{""product"": ""keyboard"", ""price"": ""35 euros""}",0,1,,130.9725,59228.27,48851.07,37,0.76,19253.01,14,0.73,68329.97,50226.285,109454.555,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_json_002_run1_20250924_120256.txt
2025-09-24T12:50:21.647429,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,json_002,structured,2,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","{""product"": ""keyboard"", ""price"": ""35 euros""}",0,1,,125.2567,49114.07,52310.94,37,0.71,20128.52,14,0.7,72673.32,53748.6914,102862.7614,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_json_002_run2_20250924_120256.txt
2025-09-24T12:52:46.433189,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,json_002,structured,3,Extract product and price as JSON only: The keyboard costs 35 euros.,keyboard 35,"{""product"":""keyboard"",""price"":35}","{""product"": ""keyboard"", ""price"": ""35 euros""}",0,1,,144.7114,62647.34,55560.23,37,0.67,23260.42,14,0.6,78974.39,57221.6886,119869.0286,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_json_002_run3_20250924_120256.txt
2025-09-24T12:55:46.819327,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,json_003,structured,1,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","{""monitorPrice"": 149,",0,0,,180.3119,,,,,,,,,,,1,timeout,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_json_003_run1_20250924_120256.txt
2025-09-24T12:58:44.830440,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,json_003,structured,2,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","{""monday"": {""purchase"": ""monitor"", ""amount"": 149}, ""tuesday"": {""purchase"": ""mouse"", ""amount"": 25}}",0,0,,177.9167,50129.47,71176.4,52,0.73,53013.54,35,0.66,124477.52,72691.0726,122820.5426,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_json_003_run2_20250924_120256.txt
2025-09-24T13:01:33.478364,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,json_003,structured,3,Extract the following information as JSON only: Luca bought a monitor for 149 euros on Monday and a mouse for 25 euros on Tuesday.,Luca monitor 149 mouse 25,"{""buyer"":""Luca"",""items"":[{""product"":""monitor"",""price"":149},{""product"":""mouse"",""price"":25}]}","{""monday"": {""monitor"": 149}, ""tuesday"": {""mouse"": 25}}",0,0,,168.5496,46481.03,82871.53,52,0.63,36064.83,23,0.64,119123.28,84439.5661,130920.5961,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_json_003_run3_20250924_120256.txt
2025-09-24T13:03:50.121294,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,class_001,closed,1,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,136.5695,58831.24,72848.67,58,0.8,1442.08,1,0.69,74469.3,74290.75,133121.99,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_class_001_run1_20250924_120256.txt
2025-09-24T13:06:36.035172,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,class_001,closed,2,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,165.8319,53911.72,95658.09,58,0.61,12958.88,1,0.08,108799.42,108616.97,162528.69,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_class_001_run2_20250924_120256.txt
2025-09-24T13:09:36.405700,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,class_001,closed,3,"Classify the following request as one of: urgent, normal, low. Request: The system temperature is increasing and inference latency is above the expected threshold. Answer only with the class.",urgent,urgent,urgent,1,1,,180.2946,,,,,,,,,,,1,timeout,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_class_001_run3_20250924_120256.txt
2025-09-24T13:12:15.770687,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_001,closed,1,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No,1,1,,159.2969,71561.81,72660.42,55,0.76,11664.33,1,0.09,84480.61,84324.75,155886.56,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_rt_001_run1_20250924_120256.txt
2025-09-24T13:14:33.596350,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_001,closed,2,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No,1,1,,137.7627,57756.58,75300.87,55,0.73,1388.81,1,0.72,76843.76,76689.68,134446.26,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_rt_001_run2_20250924_120256.txt
2025-09-24T13:16:57.430019,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_001,closed,3,A model response must arrive within 3 seconds. The measured inference time is 4.2 seconds. Did the system meet the deadline? Answer only yes or no.,no,no,No,1,1,,143.7711,71400.6,65718.38,55,0.84,3011.5,1,0.33,68978.57,68729.88,140130.48,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_rt_001_run3_20250924_120256.txt
2025-09-24T13:19:15.071109,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_002,closed,1,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,no,0,0,,137.5585,60999.07,70356.1,55,0.78,2662.22,1,0.38,73234.3,73018.32,134017.39,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_rt_002_run1_20250924_120256.txt
2025-09-24T13:21:50.305354,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_002,closed,2,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,no,0,0,,155.1481,66601.4,81180.47,55,0.68,3751.24,1,0.27,85165.23,84931.71,151533.11,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_rt_002_run2_20250924_120256.txt
2025-09-24T13:24:49.548431,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,rt_002,closed,3,A model response must arrive within 5 seconds. The measured inference time is 2.8 seconds. Did the system meet the deadline? Answer only yes or no.,yes,yes,No,0,0,,179.1595,84809.27,80160.5,55,0.69,10874.55,1,0.09,91215.99,91035.05,175844.32,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_rt_002_run3_20250924_120256.txt
2025-09-24T13:27:20.578892,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,1,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning is the process of assigning a specific core to a process to prevent migration.,,,1.0,150.9539,64334.17,56020.86,34,0.61,27230.3,18,0.66,83448.41,57533.6544,121867.8244,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_001_run1_20250924_120256.txt
2025-09-24T13:29:42.398071,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,2,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,CPU pinning is the process of allocating a core to a single process to prevent context switching.,,,1.0,141.7408,55804.72,55718.78,34,0.61,26633.87,19,0.71,82570.32,57120.5626,112925.2826,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_001_run2_20250924_120256.txt
2025-09-24T13:32:24.863643,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_001,discursive,3,What does CPU pinning mean? Answer in one short sentence.,cpu core,CPU pinning assigns a process or thread to a specific CPU core to reduce scheduling variability.,"CPU pinning refers to allocating a specific core to a process to prevent migration, improving performance by reducing context switching.",,,1.0,162.3984,71521.9,55376.77,34,0.61,32019.37,23,0.72,87624.55,56768.9165,128290.8165,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_001_run3_20250924_120256.txt
2025-09-24T13:35:18.713700,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,1,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency in real-time systems refers to the time delay between an event request and the corresponding response or service in a system.,,,1.0,173.7674,84316.21,50916.46,35,0.69,34922.45,25,0.72,86077.83,52313.358,136629.568,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_002_run1_20250924_120256.txt
2025-09-24T13:37:44.410734,baseline_cpu_final_temp_07,qwen25_3b_stress_cpu_matrix_process_isolation,/mnt/i1data/i1-edge-ai-slm/models/qwen2.5-3b-instruct-q4_k_m.gguf,llama.cpp/llama-completion,CPU,0.7,192,2048,disc_002,discursive,2,What is latency in real-time systems? Answer in one short sentence.,response time,Latency is the time delay between an input event and the corresponding system response.,Latency in real-time systems is the time delay between an event's occurrence and its response in a system.,,,1.0,145.6036,53402.27,56083.64,35,0.62,32567.95,22,0.68,88843.95,57564.0014,110966.2714,0,0,/mnt/i1data/i1-edge-ai-slm/logs/qwen_benchmark_final_raw/qwen25_3b_stress_cpu_matrix_process_isolation_baseline_cpu_final_temp_07_disc_002_run2_20250924_120256.txt
